department,bio_gdd_spring,hydric_precip_spring,stress_heat_days,stress_shock_days,risk_frost_april,risk_wet_harvest,risk_heavy_rain_july,bio_vernalization_days,bio_aridity_index,bio_compound_stress_days,datetime,year,log_time,pred_baseline,pred_anomaly,predicted_yield
Pas_de_Calais,1902.0688,0.011371085,7,1,1,0.0028209058,0,42,0.0005344743,7,2033-01-01,2033,3.9512437185814275,8.213140252629955,-0.1096411826412943,8.103499069988661
Puy_de_Dome,1883.9156,0.008235333,0,0,2,0.0020870361,0,35,0.0004089397,0,2033-01-01,2033,3.9512437185814275,5.933524020928028,0.043430663471714204,5.976954684399742
Pyrenees_Atlantiques,2193.201,0.008979137,14,0,0,0.002203512,0,48,0.00039957787,14,2033-01-01,2033,3.9512437185814275,5.501227129717199,-0.003477555419171331,5.497749574298028
Pyrenees_Orientales,2254.2764,0.0051662186,15,1,0,0.0009466697,0,57,0.00021579035,15,2033-01-01,2033,3.9512437185814275,2.543107117055055,-0.11112876521673326,2.4319783518383216
Rhone,2180.6816,0.009126319,13,0,2,0.0025915788,0,40,0.00040783852,13,2033-01-01,2033,3.9512437185814275,6.478702103278039,0.16198192924953886,6.640684032527577
Saone_et_Loire,2113.7297,0.013303852,10,0,2,0.0027202733,0,40,0.0006064596,10,2033-01-01,2033,3.9512437185814275,6.962942946293743,0.14117043215437408,7.104113378448117
Sarthe,2143.607,0.008842244,17,2,1,0.0023307458,0,45,0.0003933618,17,2033-01-01,2033,3.9512437185814275,6.547543167279056,0.04845281064426671,6.595995977923322
Savoie,1248.4635,0.01866308,0,0,18,0.0042485814,0,2,0.001214225,0,2033-01-01,2033,3.9512437185814275,5.964296456451421,-0.14317585690666257,5.821120599544758
Seine_Maritime,1861.5803,0.011835219,4,1,1,0.0026830756,0,45,0.0005537237,4,2033-01-01,2033,3.9512437185814275,8.037473945586424,-0.09517848936127243,7.9422954562251515
Seine_et_Marne,2084.0508,0.0030629064,10,2,1,0.00067487126,0,42,0.00013795843,10,2033-01-01,2033,3.9512437185814275,6.994722264121961,-0.06339897989454148,6.931323284227419
Somme,1863.7721,0.010963617,5,1,0,0.002697928,0,47,0.00051103166,5,2033-01-01,2033,3.9512437185814275,8.02376674896184,-0.14169544823621955,7.882071300725621
Tarn,2204.9058,0.007860319,10,1,0,0.0006900645,0,48,0.00034636454,10,2033-01-01,2033,3.9512437185814275,4.726633430246073,-0.02393196025890356,4.702701469987169
Tarn_et_Garonne,2458.2354,0.005247618,25,6,0,0.00094180164,0,50,0.00021582746,25,2033-01-01,2033,3.9512437185814275,4.894597335552104,0.10230376816734348,4.9969011037194475
Territoire_de_Belfort,1934.285,0.004225011,1,0,2,0.00084436254,0,31,0.00020117345,1,2033-01-01,2033,3.9512437185814275,7.082087468380618,0.19304369890275241,7.275131167283371
Var,2331.7637,0.007246469,15,0,0,0.0005616827,0,57,0.00029329452,15,2033-01-01,2033,3.9512437185814275,3.6027211388064604,-0.2725777428123747,3.3301433959940856
Vaucluse,2492.04,0.0030042822,28,4,0,0.00029235127,0,51,0.00012219643,28,2033-01-01,2033,3.9512437185814275,3.5835143645950476,0.022735753779470316,3.606250118374518
Vendee,2165.0938,0.004598313,14,3,0,0.00042273605,0,48,0.00019960632,14,2033-01-01,2033,3.9512437185814275,6.137321082441107,0.11379097570467003,6.251112058145777
Vienne,2214.5088,0.009409352,17,2,1,0.0016781429,0,48,0.0004112191,17,2033-01-01,2033,3.9512437185814275,6.488334701427535,-0.05385694284758558,6.434477758579949
Vosges,1924.656,0.010526264,3,0,2,0.002097864,0,33,0.00050009054,3,2033-01-01,2033,3.9512437185814275,6.860503925854377,0.12218831803375062,6.982692243888128
Yonne,2093.8247,0.015561377,11,2,1,0.003234317,0,43,0.00070176204,11,2033-01-01,2033,3.9512437185814275,6.600298620069539,0.10585350453841817,6.706152124607957
Yvelines,2081.7026,0.002979562,11,2,1,0.0007610642,0,42,0.00013379556,11,2033-01-01,2033,3.9512437185814275,7.29752417534112,-0.03540684785094711,7.262117327490174
Ain,1884.4528,0.012827158,7,0,2,0.0011277774,0,40,0.00061232736,7,2034-01-01,2034,3.970291913552122,6.808155324832357,0.1028042936379594,6.910959618470316
Aisne,1814.4591,0.0111265,8,0,3,0.0010693596,0,48,0.00054352416,8,2034-01-01,2034,3.970291913552122,7.576509096916572,0.10015282249392586,7.676661919410498
Allier,1963.8391,0.009538581,12,1,4,0.00096288853,0,46,0.00044810135,12,2034-01-01,2034,3.970291913552122,5.955597293540057,-0.02944471135208491,5.926152582187973
Alpes_Maritimes,1543.3257,0.009932347,0,0,8,0.0024712852,0,28,0.0005444211,0,2034-01-01,2034,3.970291913552122,4.133332467831964,-0.2575101220299813,3.8758223458019825
Alpes_de_Haute_Provence,1487.636,0.010241839,0,0,14,0.0020359524,0,16,0.00059861055,0,2034-01-01,2034,3.970291913552122,3.8475276042933233,0.030119713455575032,3.8776473177488984
Ardeche,1743.9325,0.015270895,1,0,4,0.0020569358,0,37,0.0007794208,1,2034-01-01,2034,3.970291913552122,3.425983143929845,-0.056452064809701365,3.3695310791201436
Ardennes,1763.1282,0.008541009,6,0,3,0.0005675834,0,42,0.00042483088,6,2034-01-01,2034,3.970291913552122,7.010428699248129,0.004035975498660896,7.014464674746789
Ariege,1510.6973,0.021426264,0,0,11,0.006552873,0,28,0.0012008491,0,2034-01-01,2034,3.970291913552122,4.674013344414267,-0.016999750200409364,4.657013594213858
Aube,1962.7275,0.0062788036,12,3,3,0.0005164441,0,45,0.00029320485,12,2034-01-01,2034,3.970291913552122,7.281336466115196,-0.048138491724595577,7.2331979743906
Aude,2222.812,0.009751066,12,1,0,0.0012145934,0,52,0.00041430874,12,2034-01-01,2034,3.970291913552122,4.834037179563188,-0.05810911654750573,4.775928063015682
Aveyron,1860.2349,0.026745472,3,0,4,0.0022911448,0,45,0.001298703,3,2034-01-01,2034,3.970291913552122,4.75622607772849,0.04630344196764854,4.802529519696138
Bas_Rhin,1812.779,0.0087550385,8,0,4,0.00070969004,0,40,0.0004258215,8,2034-01-01,2034,3.970291913552122,6.518652126891871,0.020635885985920806,6.539288012877791
Bouches_du_Rhone,2465.017,0.0034059768,11,5,0,2.8963694e-05,0,53,0.0001354249,11,2034-01-01,2034,3.970291913552122,3.1571830951160704,-0.09548422066379662,3.061698874452274
Calvados,1731.0156,0.0062642517,3,0,0,0.0009192437,0,58,0.00030249698,3,2034-01-01,2034,3.970291913552122,7.73040947322265,0.009439192202295195,7.739848665424946
Cantal,1572.5995,0.021570317,1,0,8,0.002981379,0,37,0.001166841,1,2034-01-01,2034,3.970291913552122,5.520758966459408,-0.09919894998854453,5.421560016470864
Charente,2130.3008,0.008899013,19,2,1,0.0005182082,0,49,0.00039142586,19,2034-01-01,2034,3.970291913552122,5.6429987032337925,0.03135261427580768,5.6743513175096005
Charente_Maritime,2122.7534,0.013036553,18,2,0,0.0008943768,0,50,0.0005562679,18,2034-01-01,2034,3.970291913552122,6.354695810784992,0.2820546143949722,6.636750425179963
Cher,2017.7073,0.012343419,13,2,2,0.0011364628,0,51,0.0005666053,13,2034-01-01,2034,3.970291913552122,6.6097868305090675,0.04111559386742829,6.650902424376496
Correze,1782.6469,0.027590375,3,0,4,0.0024291985,0,45,0.001363276,3,2034-01-01,2034,3.970291913552122,5.085097994293464,0.09050767355932705,5.175605667852791
Cote_d_Or,1839.8807,0.016423725,11,0,3,0.0015608476,0,43,0.00079620536,11,2034-01-01,2034,3.970291913552122,6.259576680555067,0.03457747205552295,6.294154152610591
Cotes_d_Armor,1724.0244,0.020050727,2,0,0,0.00258356,0,56,0.00096298207,2,2034-01-01,2034,3.970291913552122,7.191478183636962,0.039147078466105545,7.230625262103067
Creuse,1838.546,0.0142992055,6,0,4,0.0015770834,0,45,0.0006952034,6,2034-01-01,2034,3.970291913552122,5.923419484934236,-0.10750338769240271,5.815916097241833
Deux_Sevres,2074.9626,0.010403586,17,4,3,0.0008244264,0,53,0.00046457193,17,2034-01-01,2034,3.970291913552122,6.563175029545082,0.08967200703216854,6.652847036577251
Dordogne,2178.4377,0.019029807,17,1,1,0.0010883905,0,49,0.0008267362,17,2034-01-01,2034,3.970291913552122,4.930707029169611,0.22379456208673393,5.154501591256345
Doubs,1681.4382,0.016712945,5,0,5,0.0013646887,0,36,0.00085252605,5,2034-01-01,2034,3.970291913552122,5.628041229025877,0.07703346775343813,5.705074696779315
Drome,1890.45,0.018704018,6,0,3,0.0013103114,0,38,0.00090706564,6,2034-01-01,2034,3.970291913552122,5.373571830130042,0.2041555154761734,5.577727345606215
Essonne,1975.7477,0.0029300498,13,3,3,0.00048385406,0,53,0.00013571711,13,2034-01-01,2034,3.970291913552122,7.747344302467634,-0.20617405047136578,7.5411702519962684
Eure,1806.7782,0.01059888,6,0,4,0.0020414,0,55,0.00051785354,6,2034-01-01,2034,3.970291913552122,8.508742355344568,0.14810227983198634,8.656844635176554
Eure_et_Loir,1890.7625,0.012753431,11,1,3,0.0025928204,0,56,0.00060912594,11,2034-01-01,2034,3.970291913552122,8.441536037352828,-0.06065687057552745,8.3808791667773
Finistere,1682.7468,0.008568667,1,0,0,0.0004737226,0,55,0.0004087235,1,2034-01-01,2034,3.970291913552122,6.786000503845865,0.10478321884388432,6.89078372268975
Gard,2245.52,0.0059063174,8,1,0,0.00044762387,0,45,0.00025641243,8,2034-01-01,2034,3.970291913552122,3.6942580495827406,-0.008563525419070774,3.68569452416367
Gers,2290.138,0.0139254285,18,3,1,0.0012693957,0,48,0.0005862257,18,2034-01-01,2034,3.970291913552122,4.839776056550399,0.10072679003807149,4.94050284658847
Gironde,2210.22,0.016311338,18,3,0,0.00082733325,0,48,0.000677662,18,2034-01-01,2034,3.970291913552122,5.0928868669967216,0.11405500567731705,5.206941872674038
Haut_Rhin,1708.0099,0.0065963496,4,0,5,0.0004397847,0,37,0.00033294442,4,2034-01-01,2034,3.970291913552122,6.706759335507989,-0.12052471640680251,6.5862346191011865
Haute_Garonne,2190.808,0.010630353,16,1,1,0.0015796185,0,49,0.00046227852,16,2034-01-01,2034,3.970291913552122,4.843117432975701,0.02442199741433524,4.867539430390036
Haute_Loire,1579.8936,0.01072748,0,0,8,0.0016558116,0,35,0.00058233767,0,2034-01-01,2034,3.970291913552122,5.433509427209459,-0.12873048007792234,5.3047789471315365
Haute_Marne,1828.2659,0.013138014,10,1,3,0.0011757495,0,41,0.00064004643,10,2034-01-01,2034,3.970291913552122,6.33306426177952,0.07662328996310788,6.409687551742628
Haute_Saone,1871.7871,0.009147588,10,1,3,0.00068046193,0,40,0.0004372149,10,2034-01-01,2034,3.970291913552122,6.519981528278251,0.0100977337831672,6.5300792620614185
Haute_Savoie,1347.8357,0.009490319,0,0,10,0.00089824555,0,22,0.0005550673,0,2034-01-01,2034,3.970291913552122,6.426233586446365,-0.023721422419128477,6.402512164027237
Haute_Vienne,1920.2959,0.017337607,9,0,3,0.0014841516,0,47,0.00081612164,9,2034-01-01,2034,3.970291913552122,5.61356749944777,0.012774415749449871,5.62634191519722
Hautes_Alpes,807.05176,0.014933838,0,0,22,0.003780282,0,1,0.001268434,0,2034-01-01,2034,3.970291913552122,4.487323495984447,-0.07981734499019487,4.407506150994252
Hautes_pyrenees,1668.3679,0.022923267,2,0,6,0.0056027095,0,41,0.0012010285,2,2034-01-01,2034,3.970291913552122,5.040891575917921,-0.0022592146256001163,5.03863236129232
Herault,2236.0422,0.009287575,8,2,0,0.0012275649,0,53,0.0003957699,8,2034-01-01,2034,3.970291913552122,3.5629315431754933,-0.07147374708111412,3.4914577960943793
Ille_et_Vilaine,1914.8073,0.009887212,8,1,2,0.0023550445,0,53,0.0004616378,8,2034-01-01,2034,3.970291913552122,7.31583343321723,-0.08504784154612396,7.230785591671106
Indre,2061.882,0.011899921,14,3,2,0.0011480132,0,55,0.0005378665,14,2034-01-01,2034,3.970291913552122,6.88749926942838,0.007429559806054419,6.894928829234434
Indre_et_Loire,2072.1855,0.0054833754,13,5,1,0.0005067762,0,56,0.000246946,13,2034-01-01,2034,3.970291913552122,6.953834643565348,-0.15202286211363858,6.801811781451709
Isere,1558.3298,0.021074833,1,0,8,0.0024008749,0,28,0.0011492525,1,2034-01-01,2034,3.970291913552122,5.784623389835272,-0.09305146652827975,5.691571923306992
Jura,1827.4995,0.02008741,9,0,2,0.0017878736,0,41,0.0009765355,9,2034-01-01,2034,3.970291913552122,6.454351963175852,0.1231153764164525,6.577467339592304
Landes,2302.2983,0.016468544,18,3,0,0.0012466414,0,46,0.000678128,18,2034-01-01,2034,3.970291913552122,5.426668045230937,0.14070144457618358,5.56736948980712
Loir_et_Cher,2021.3359,0.0061048013,12,3,1,0.0007610628,0,56,0.0002792474,12,2034-01-01,2034,3.970291913552122,7.6050442514207575,-0.1640030334519896,7.441041217968768
Loire,1754.2344,0.0045365137,4,0,4,0.00049544754,0,39,0.00022815196,4,2034-01-01,2034,3.970291913552122,5.804169787638337,-0.015000688963945817,5.789169098674391
Loire_Atlantique,2009.0928,0.008342934,11,5,1,0.0016230784,0,51,0.00037529148,11,2034-01-01,2034,3.970291913552122,6.571023489826875,0.009041939710461038,6.580065429537337
Loiret,2005.116,0.011757464,13,3,3,0.0016445622,0,55,0.0005404845,13,2034-01-01,2034,3.970291913552122,7.460031297832242,-0.09571221028451043,7.364319087547732
Lot,2059.308,0.012192305,10,0,1,0.0007684673,0,49,0.00055070134,10,2034-01-01,2034,3.970291913552122,4.846996354569858,0.031103453890570905,4.878099808460429
Lot_et_Garonne,2296.6802,0.0075011337,17,3,0,0.0004342725,0,47,0.00031494503,17,2034-01-01,2034,3.970291913552122,5.8209926785487065,0.05729245815640239,5.8782851367051085
Lozere,1610.154,0.012775599,1,0,7,0.0022330845,0,35,0.0006871632,1,2034-01-01,2034,3.970291913552122,3.7889744622963506,-0.22164459454307847,3.5673298677532723
Maine_et_Loire,2050.227,0.014194901,13,6,1,0.0021291864,0,52,0.00064091495,13,2034-01-01,2034,3.970291913552122,6.722622242831248,0.011471532305770842,6.734093775137019
Manche,1717.4548,0.010960334,2,0,0,0.00187099,0,58,0.000528512,2,2034-01-01,2034,3.970291913552122,6.5175381299761685,0.04441840429818288,6.561956534274351
Marne,1909.6012,0.01680891,11,1,3,0.0013258511,0,47,0.0007990899,11,2034-01-01,2034,3.970291913552122,7.733439784375118,-0.0263210640000794,7.707118720375039
Mayenne,1900.563,0.006933652,10,0,1,0.0011833297,0,55,0.00032831755,10,2034-01-01,2034,3.970291913552122,7.190129280098707,-0.014931351599457477,7.175197928499249
Meurthe_et_Moselle,1824.3817,0.011509217,10,1,3,0.00079344306,0,40,0.00056248845,10,2034-01-01,2034,3.970291913552122,6.622677648656248,0.07660642867148328,6.699284077327731
Meuse,1817.3662,0.017495856,9,0,4,0.0011747649,0,41,0.0008568332,9,2034-01-01,2034,3.970291913552122,6.8545442269688355,0.11357022497650192,6.968114451945337
Morbihan,1854.4233,0.0064355107,7,0,0,0.0009284851,0,54,0.00029482954,7,2034-01-01,2034,3.970291913552122,7.068205458482235,-0.006247816665164009,7.061957641817071
Moselle,1825.467,0.0109069785,11,1,4,0.00084112625,0,38,0.0005317118,11,2034-01-01,2034,3.970291913552122,6.664339536716783,0.07710854039877359,6.741448077115557
Nievre,1933.31,0.010824205,13,1,2,0.00088362827,0,45,0.0005104767,13,2034-01-01,2034,3.970291913552122,6.509564524978551,0.0057462308488163225,6.515310755827368
Nord,1736.1577,0.014109628,4,0,4,0.002304891,0,50,0.0007008876,4,2034-01-01,2034,3.970291913552122,8.048634822669488,0.047348593360654466,8.095983416030142
Oise,1847.727,0.017328711,7,0,3,0.0024682798,0,53,0.0008350882,7,2034-01-01,2034,3.970291913552122,8.031574842077083,-0.0253562537038465,8.006218588373237
Orne,1771.5729,0.011895843,6,0,4,0.0018724105,0,55,0.000588258,6,2034-01-01,2034,3.970291913552122,7.777538501638929,0.24334407599041682,8.020882577629346
Pas_de_Calais,1715.7084,0.009710968,3,0,4,0.0015959261,0,52,0.00048370936,3,2034-01-01,2034,3.970291913552122,8.301967382862143,0.12382362508935008,8.425791007951494
Puy_de_Dome,1722.7178,0.009323369,5,0,5,0.001187743,0,39,0.00047597883,5,2034-01-01,2034,3.970291913552122,6.117267902850049,0.06403969431742207,6.181307597167471
Pyrenees_Atlantiques,2077.0151,0.0127102025,10,1,3,0.0029798758,0,49,0.0005798853,10,2034-01-01,2034,3.970291913552122,5.3477844768432234,0.005800734736745119,5.3535852115799685
Pyrenees_Orientales,2206.775,0.0038780088,9,0,0,0.0013298433,0,51,0.0001647583,9,2034-01-01,2034,3.970291913552122,2.2501873811093183,-0.0953260494834324,2.154861331625886
Rhone,1979.4332,0.010512467,9,0,2,0.0008208012,0,42,0.0004883339,9,2034-01-01,2034,3.970291913552122,6.442335189161517,0.09615915866187674,6.538494347823393
Saone_et_Loire,1935.7351,0.014243357,13,1,2,0.0012805527,0,44,0.00067059795,13,2034-01-01,2034,3.970291913552122,6.694132469424036,0.03628364675549471,6.730416116179531
Sarthe,1976.3933,0.012550144,12,3,1,0.0017331591,0,56,0.00058269873,12,2034-01-01,2034,3.970291913552122,6.886154830316006,-0.07901379135334655,6.807141038962659
Savoie,973.03827,0.028664358,0,0,18,0.004245561,0,9,0.002077882,0,2034-01-01,2034,3.970291913552122,6.017074539447161,0.07374313409772382,6.090817673544884
Seine_Maritime,1680.7976,0.010839999,2,0,0,0.0018493938,0,59,0.000535978,2,2034-01-01,2034,3.970291913552122,7.750314488750415,0.08048649989959177,7.830800988650006
Seine_et_Marne,1937.7893,0.0032980645,11,1,3,0.00039908927,0,51,0.00015499635,11,2034-01-01,2034,3.970291913552122,7.445163878058687,-0.21223356769596452,7.232930310362723
Somme,1680.43,0.010076432,2,0,1,0.0015889019,0,57,0.0004975205,2,2034-01-01,2034,3.970291913552122,8.3357018737801,-0.07546158886836794,8.260240284911731
Tarn,1985.2695,0.015600449,8,0,3,0.0011840616,0,48,0.0007166186,8,2034-01-01,2034,3.970291913552122,4.97230707789047,-0.030741279999783832,4.941565797890686
Tarn_et_Garonne,2210.8435,0.008999444,18,2,2,0.0006794912,0,48,0.00039030466,18,2034-01-01,2034,3.970291913552122,4.489232843391816,-0.03407841610209657,4.455154427289719
Territoire_de_Belfort,1737.8116,0.006287888,5,0,6,0.00041418863,0,38,0.00031362005,5,2034-01-01,2034,3.970291913552122,6.54889523970736,-0.17274210457165354,6.376153135135706
Var,2217.5034,0.011969152,8,0,0,0.00029927207,0,56,0.0005000896,8,2034-01-01,2034,3.970291913552122,3.674341445859479,-0.24108978421265126,3.433251661646828
Vaucluse,2286.4148,0.005797729,11,3,1,0.00014904169,0,44,0.00024853655,11,2034-01-01,2034,3.970291913552122,3.66197254928654,0.04585952862571623,3.707832077912256
Vendee,2020.0992,0.0061336323,14,6,1,0.0006468833,0,53,0.0002739927,14,2034-01-01,2034,3.970291913552122,6.41829895078202,-0.10940328227477096,6.308895668507249
Vienne,2076.3726,0.009526783,16,3,3,0.0008008632,0,52,0.00042731257,16,2034-01-01,2034,3.970291913552122,6.446915881300665,0.08446339982353904,6.531379281124204
Vosges,1747.1079,0.015275657,8,0,5,0.0011817528,0,39,0.0007600769,8,2034-01-01,2034,3.970291913552122,6.347448808793757,0.1569976936593165,6.5044465024530735
Yonne,1959.3762,0.016330333,13,3,3,0.0015694489,0,48,0.0007635511,13,2034-01-01,2034,3.970291913552122,6.493208528584721,-0.05993474835640813,6.433273780228313
Yvelines,1929.5151,0.0033621266,12,1,3,0.0007496201,0,54,0.00015762933,12,2034-01-01,2034,3.970291913552122,7.758063381429208,-0.2262312583270943,7.531832123102114
Ain,2082.298,0.007449926,10,0,2,0.0036275377,0,55,0.00033845776,10,2035-01-01,2035,3.9889840465642745,6.287432446533288,-0.0668687293893765,6.220563717143911
Aisne,2056.3267,0.00759899,10,1,0,0.0023657836,0,55,0.00034593782,10,2035-01-01,2035,3.9889840465642745,7.373618982443267,-0.18461798815522126,7.189000994288046
Allier,2072.7834,0.009030199,13,0,1,0.005143808,0,55,0.0004135824,13,2035-01-01,2035,3.9889840465642745,5.8855308243598135,0.13836459653897526,6.023895420898789
Alpes_Maritimes,1385.8132,0.017414585,0,0,9,0.002671336,0,39,0.0009775035,0,2035-01-01,2035,3.9889840465642745,4.193207221803689,-0.08180830690733491,4.111398914896355
Alpes_de_Haute_Provence,1421.936,0.013896903,0,0,16,0.0033170297,0,30,0.0008088021,0,2035-01-01,2035,3.9889840465642745,3.935749167973632,-0.4101834690691694,3.5255656989044626
Ardeche,1702.8188,0.023730246,0,0,5,0.0049620126,0,50,0.0012089583,0,2035-01-01,2035,3.9889840465642745,3.6482125217355503,0.03699348084336622,3.6852060025789166
Ardennes,2007.388,0.005266189,6,1,1,0.0017242687,0,54,0.00024359667,6,2035-01-01,2035,3.9889840465642745,6.900839343722677,-0.07824875175612991,6.822590591966548
Ariege,1294.596,0.032235317,0,0,15,0.004894571,0,45,0.0019105854,0,2035-01-01,2035,3.9889840465642745,4.480436331293785,-0.03482294279137954,4.445613388502406
Aube,2164.9082,0.0042354283,14,1,3,0.0021585422,0,54,0.00018672309,14,2035-01-01,2035,3.9889840465642745,7.4366702112438015,-0.12315144843641408,7.313518762807387
Aude,2106.6536,0.016753243,9,0,0,0.002327402,0,54,0.0007251719,9,2035-01-01,2035,3.9889840465642745,4.8156996915308286,0.010183034365135835,4.825882725895965
Aveyron,1856.3317,0.022661146,2,0,3,0.0032532676,0,55,0.0011001362,2,2035-01-01,2035,3.9889840465642745,4.743764187867438,0.05776382022053086,4.801528008087969
Bas_Rhin,2129.135,0.0029093062,15,1,1,0.003022565,0,53,0.00012998703,15,2035-01-01,2035,3.9889840465642745,6.156223669923925,-0.15084816431532297,6.005375505608602
Bouches_du_Rhone,2432.624,0.008086959,23,1,0,0.0009146005,0,47,0.00032089747,23,2035-01-01,2035,3.9889840465642745,3.4903516147793625,0.000408435951841185,3.4907600507312035
Calvados,1881.1104,0.005461248,4,0,0,0.0015891546,0,54,0.00025130977,4,2035-01-01,2035,3.9889840465642745,7.605493588811115,-0.08084980995250118,7.524643778858613
Cantal,1593.8267,0.019942988,0,0,7,0.0047729025,0,47,0.0010749826,0,2035-01-01,2035,3.9889840465642745,5.3681973406029835,-0.20607757564459653,5.162119764958387
Charente,2183.0535,0.008188374,10,0,1,0.0015772012,0,52,0.00035560402,10,2035-01-01,2035,3.9889840465642745,5.4215452763006855,-0.07805134873004421,5.343493927570641
Charente_Maritime,2187.4956,0.012446034,13,0,0,0.0021592746,0,41,0.00052468886,13,2035-01-01,2035,3.9889840465642745,6.517955533443102,0.027597392458544753,6.545552925901647
Cher,2163.4465,0.010891007,15,0,1,0.004948302,0,52,0.00048149424,15,2035-01-01,2035,3.9889840465642745,6.850105876986325,0.17133883031595717,7.021444707302281
Correze,1840.1877,0.02406855,1,0,3,0.0063010557,0,54,0.001172231,1,2035-01-01,2035,3.9889840465642745,5.154959123594098,0.04176771762672441,5.196726841220823
Cote_d_Or,2057.6829,0.011706463,12,0,1,0.008104759,0,54,0.0005334701,12,2035-01-01,2035,3.9889840465642745,6.1042965101539775,0.10862294336014375,6.212919453514121
Cotes_d_Armor,1837.0283,0.015416511,1,0,0,0.005859452,0,50,0.0007146172,1,2035-01-01,2035,3.9889840465642745,7.477886049042425,-0.05633132195276217,7.421554727089663
Creuse,1897.6615,0.014462939,1,0,1,0.004977504,0,54,0.00069188455,1,2035-01-01,2035,3.9889840465642745,5.885503292973477,-0.0007163467585010621,5.884786946214977
Deux_Sevres,2111.5637,0.011615696,9,0,1,0.002356965,0,48,0.000513973,9,2035-01-01,2035,3.9889840465642745,6.503777100868081,-0.09676245900158717,6.407014641866494
Dordogne,2221.3682,0.017171675,16,0,0,0.0039742095,0,51,0.0007378201,16,2035-01-01,2035,3.9889840465642745,5.045580212581875,0.09808229994976997,5.143662512531645
Doubs,1919.1484,0.008548748,7,0,5,0.0055047516,0,47,0.00040884136,7,2035-01-01,2035,3.9889840465642745,5.919073264418818,0.07511178534758446,5.994185049766403
Drome,1904.8634,0.019814994,3,0,5,0.0050423173,0,56,0.0009501788,3,2035-01-01,2035,3.9889840465642745,5.0893639367616395,0.1685277193838974,5.257891656145537
Essonne,2186.9395,0.0020588115,14,2,0,0.00077078544,0,55,8.977341e-05,14,2035-01-01,2035,3.9889840465642745,7.632522531087373,-0.06371198780357935,7.568810543283794
Eure,1995.2781,0.008654933,8,0,2,0.0022513429,0,56,0.00040082991,8,2035-01-01,2035,3.9889840465642745,8.336815616064133,-0.10632970910912559,8.230485906955007
Eure_et_Loir,2033.7134,0.0121962745,9,0,0,0.004048598,0,56,0.0005582308,9,2035-01-01,2035,3.9889840465642745,8.203475526798558,-0.15027960882718983,8.053195917971369
Finistere,1843.8363,0.005613252,0,0,0,0.0023474225,0,46,0.00025572465,0,2035-01-01,2035,3.9889840465642745,7.514216333248054,-0.062135704589118296,7.452080628658936
Gard,2122.2153,0.013865304,9,0,0,0.0013481609,0,59,0.00061268173,9,2035-01-01,2035,3.9889840465642745,4.336557512900298,0.11025763973707121,4.446815152637369
Gers,2225.6262,0.014954286,17,0,0,0.0040087514,0,45,0.00063835934,17,2035-01-01,2035,3.9889840465642745,4.76354132066214,0.14108918781005014,4.904630508472191
Gironde,2265.2812,0.0146261845,19,1,0,0.0031362218,0,37,0.00060119055,19,2035-01-01,2035,3.9889840465642745,5.195302520646348,0.06330340504776337,5.258605925694112
Haut_Rhin,2006.6421,0.0024541016,10,0,1,0.0023200635,0,47,0.00011465287,10,2035-01-01,2035,3.9889840465642745,6.370746067893003,0.028141236941472535,6.398887304834475
Haute_Garonne,2107.659,0.011878851,12,0,0,0.0031606602,0,51,0.0005260172,12,2035-01-01,2035,3.9889840465642745,4.721288846694453,-0.07125968393572887,4.650029162758724
Haute_Loire,1574.6498,0.012760185,0,0,6,0.0037932724,0,46,0.0006893473,0,2035-01-01,2035,3.9889840465642745,5.3675190581075665,-0.32801469169463204,5.039504366412935
Haute_Marne,2069.4102,0.00722118,14,1,2,0.0049499357,0,52,0.00032851714,14,2035-01-01,2035,3.9889840465642745,5.912513651917921,0.06387107793551366,5.976384729853435
Haute_Saone,2147.9646,0.0037012144,18,1,1,0.0031141138,0,57,0.00016458225,18,2035-01-01,2035,3.9889840465642745,6.502421914070816,-0.22261432525355018,6.279807588817266
Haute_Savoie,1591.6284,0.004649321,0,0,8,0.0023988567,0,35,0.00025225006,0,2035-01-01,2035,3.9889840465642745,5.885563207842892,-0.251193846379627,5.634369361463265
Haute_Vienne,1980.1028,0.015494713,4,0,0,0.004057771,0,55,0.00071816036,4,2035-01-01,2035,3.9889840465642745,5.5552016790640515,-0.06291979679790367,5.492281882266147
Hautes_Alpes,832.1484,0.015867196,0,0,26,0.004060783,0,0,0.0012673548,0,2035-01-01,2035,3.9889840465642745,4.463855203264452,-0.062372687132140205,4.401482516132312
Hautes_pyrenees,1482.1375,0.03335655,0,0,9,0.007887904,0,48,0.0018229422,0,2035-01-01,2035,3.9889840465642745,4.823140671845888,-0.0695204644878665,4.753620207358021
Herault,2098.5957,0.021203762,5,0,0,0.0009688853,0,57,0.0009278555,5,2035-01-01,2035,3.9889840465642745,4.325922667878716,0.06807843966445459,4.394001107543171
Ille_et_Vilaine,2021.7092,0.0091608865,7,0,0,0.0029886495,0,46,0.00041534996,7,2035-01-01,2035,3.9889840465642745,7.392640538137756,-0.16375558888742547,7.228884949250331
Indre,2169.9717,0.011816555,13,0,0,0.0034477166,0,52,0.0005197991,13,2035-01-01,2035,3.9889840465642745,6.975532254800651,0.012513861909100192,6.988046116709751
