department,bio_gdd_spring,hydric_precip_spring,stress_heat_days,stress_shock_days,risk_frost_april,risk_wet_harvest,risk_heavy_rain_july,bio_vernalization_days,bio_aridity_index,bio_compound_stress_days,datetime,year,log_time,pred_baseline,pred_anomaly,predicted_yield
Dordogne,2017.6011,0.015421961,21,3,6,0.0007608048,0,46,0.0007096378,21,2030-01-01,2030,3.8918202981106265,4.735740176603383,-0.18224043701861672,4.553499739584766
Doubs,1568.9578,0.0153463315,3,0,17,0.003607099,0,34,0.00083785504,3,2030-01-01,2030,3.8918202981106265,5.449088903853826,-0.41295929140247245,5.0361296124513535
Drome,1702.9448,0.02128061,4,0,15,0.006259159,0,37,0.0011159611,4,2030-01-01,2030,3.8918202981106265,5.045409568683616,0.030316680767682704,5.075726249451299
Essonne,1812.8628,0.0025587927,9,0,7,0.0005645449,0,42,0.00012606509,9,2030-01-01,2030,3.8918202981106265,8.056512592601447,-0.15494770724687618,7.901564885354571
Eure,1664.2832,0.008585414,3,0,11,0.0017633309,0,46,0.0004455799,3,2030-01-01,2030,3.8918202981106265,8.921124136995365,-0.04724093730831346,8.873883199687052
Eure_et_Loir,1727.6746,0.012009312,5,0,10,0.002425675,0,44,0.00061199575,5,2030-01-01,2030,3.8918202981106265,8.971994986153463,-0.20723839418561635,8.764756591967847
Finistere,1565.1055,0.0064443285,3,0,3,0.001050588,0,56,0.0003257061,3,2030-01-01,2030,3.8918202981106265,7.205768879328565,-0.10792032356747336,7.097848555761091
Gard,2020.5885,0.006825936,16,2,5,0.0021836832,0,49,0.00031706278,16,2030-01-01,2030,3.8918202981106265,3.5859517474438185,-0.17398969391130542,3.411962053532513
Gers,2073.207,0.013893721,22,4,3,0.0029523808,0,47,0.00062556786,22,2030-01-01,2030,3.8918202981106265,4.962813568121433,0.020357887317097274,4.98317145543853
Gironde,2042.6434,0.013895336,20,1,3,0.0012639428,0,39,0.0006123701,20,2030-01-01,2030,3.8918202981106265,4.528697959952014,0.08313555909354535,4.611833519045559
Haut_Rhin,1625.1085,0.0052111316,4,0,14,0.0015236147,0,34,0.00027800817,4,2030-01-01,2030,3.8918202981106265,6.361876257581141,-0.16815272710214837,6.193723530478993
Haute_Garonne,1958.155,0.010734599,18,2,5,0.0036576032,0,49,0.00050366996,18,2030-01-01,2030,3.8918202981106265,4.986771023193669,-0.25840651744617316,4.728364505747496
Haute_Loire,1396.2467,0.011142844,0,0,20,0.0026062755,0,33,0.00066532515,0,2030-01-01,2030,3.8918202981106265,5.1766346397178165,-0.26017642553083775,4.916458214186979
Haute_Marne,1678.9327,0.013285784,5,0,12,0.002409646,0,36,0.00069250906,5,2030-01-01,2030,3.8918202981106265,6.382567898183177,-0.21917725560332318,6.163390642579853
Haute_Saone,1736.122,0.009155189,6,1,11,0.0016683239,0,39,0.00046667195,6,2030-01-01,2030,3.8918202981106265,5.864168902853528,-0.158731412693635,5.705437490159893
Haute_Savoie,1313.3522,0.0069364617,0,0,20,0.002254404,0,27,0.00043352554,0,2030-01-01,2030,3.8918202981106265,5.902288374509888,-0.17195814273129412,5.730330231778594
Haute_Vienne,1754.2589,0.014731443,12,0,9,0.0011751803,0,44,0.0007409373,12,2030-01-01,2030,3.8918202981106265,5.45200799149027,-0.14815488835326304,5.3038531031370075
Hautes_Alpes,684.3258,0.014878194,0,0,30,0.0058023524,0,4,0.0014581652,0,2030-01-01,2030,3.8918202981106265,4.491859263173884,-0.014139325432683057,4.477719937741202
Hautes_pyrenees,1357.7852,0.02735476,1,0,17,0.0061080405,0,41,0.0016144132,1,2030-01-01,2030,3.8918202981106265,5.308085798290745,-0.03309421083562316,5.274991587455122
Herault,2034.8822,0.009192579,16,1,3,0.0037290382,0,53,0.00041793086,16,2030-01-01,2030,3.8918202981106265,2.6799195004574434,-0.053985122665727504,2.625934377791716
Ille_et_Vilaine,1769.5292,0.008099796,9,0,10,0.0017490435,0,48,0.0004045034,9,2030-01-01,2030,3.8918202981106265,7.474676153448392,-0.14422694374097736,7.330449209707415
Indre,1892.3638,0.011784026,19,0,7,0.0015616827,0,43,0.00056734605,19,2030-01-01,2030,3.8918202981106265,6.655752448418587,-0.28062119928515217,6.375131249133435
Indre_et_Loire,1905.1282,0.00583702,19,0,8,0.0010880622,0,45,0.0002799818,19,2030-01-01,2030,3.8918202981106265,7.135003897367726,-0.24609468857204414,6.888909208795682
Isere,1427.9222,0.019782834,1,0,20,0.0062417984,0,28,0.0011710457,1,2030-01-01,2030,3.8918202981106265,5.7314058162866335,-0.07153552940712417,5.659870286879509
Jura,1687.9044,0.01898599,6,0,13,0.0037799054,0,39,0.0009903297,6,2030-01-01,2030,3.8918202981106265,5.890486431150264,-0.11056254494926228,5.779923886201002
Landes,2078.711,0.016668795,19,1,2,0.001787633,0,38,0.0007335595,19,2030-01-01,2030,3.8918202981106265,5.169800114677774,0.13289410750309005,5.302694222180865
Loir_et_Cher,1856.228,0.0057912325,17,0,7,0.0007887567,0,45,0.00028217773,17,2030-01-01,2030,3.8918202981106265,7.460830549940247,-0.25748983504368644,7.2033407148965605
Loire,1561.23,0.0044907997,4,0,17,0.0010265271,0,39,0.00024575397,4,2030-01-01,2030,3.8918202981106265,5.705420821057262,-0.1159342915787814,5.589486529478481
Loire_Atlantique,1854.8678,0.008343943,11,0,9,0.00082608795,0,45,0.00040170873,11,2030-01-01,2030,3.8918202981106265,7.653961139089132,-0.16765445851358216,7.48630668057555
Loiret,1833.7344,0.010916916,13,0,5,0.0015467361,0,44,0.0005345174,13,2030-01-01,2030,3.8918202981106265,7.404927299177538,-0.19715008556972127,7.207777213607816
Lot,1889.8613,0.009995343,15,0,10,0.00061813317,0,48,0.00048188888,15,2030-01-01,2030,3.8918202981106265,4.939635842667347,-0.16995315801746372,4.769682684649883
Lot_et_Garonne,2101.6206,0.0067863883,24,5,3,0.00060842413,0,43,0.00030295752,24,2030-01-01,2030,3.8918202981106265,5.630250905948392,-0.02795073452692789,5.602300171421464
Lozere,1436.9017,0.012146509,2,0,19,0.0032325862,0,34,0.0007102887,2,2030-01-01,2030,3.8918202981106265,4.09630426368709,-0.37791486846066824,3.7183893952264215
Maine_et_Loire,1877.5208,0.015483752,17,0,9,0.0021546446,0,48,0.0007487165,17,2030-01-01,2030,3.8918202981106265,8.139964940246676,-0.29224934624117754,7.847715594005498
Manche,1590.1066,0.007634487,0,0,6,0.0013530619,0,51,0.00038940652,0,2030-01-01,2030,3.8918202981106265,6.975301015910398,0.003349069743804527,6.978650085654203
Marne,1748.9191,0.015014562,8,0,7,0.0032341944,0,40,0.00075896515,8,2030-01-01,2030,3.8918202981106265,7.697745064812757,-0.396021563725557,7.3017235010872
Mayenne,1738.0037,0.006438092,5,0,10,0.0009687633,0,47,0.00032620312,5,2030-01-01,2030,3.8918202981106265,8.172123578509217,-0.05186903249404607,8.12025454601517
Meurthe_et_Moselle,1708.6155,0.011290576,5,0,12,0.003361952,0,33,0.00058701343,5,2030-01-01,2030,3.8918202981106265,6.507165440299633,-0.37435413161163683,6.132811308687996
Meuse,1688.2468,0.014726438,5,0,11,0.0039319447,0,36,0.00076697086,5,2030-01-01,2030,3.8918202981106265,6.668580267277148,-0.3169038610101302,6.351676406267019
Morbihan,1734.7501,0.004995815,5,0,4,0.0007832574,0,50,0.00024324276,5,2030-01-01,2030,3.8918202981106265,7.354082216494713,0.08313839044749782,7.43722060694221
Moselle,1724.6511,0.009934831,6,1,11,0.0031761357,0,33,0.00051255425,6,2030-01-01,2030,3.8918202981106265,6.271955201800821,-0.35084931255039753,5.921105889250423
Nievre,1735.2184,0.0117447805,7,0,9,0.0017728155,0,42,0.00059682265,7,2030-01-01,2030,3.8918202981106265,6.344277136256747,-0.22946087889418124,6.114816257362566
Nord,1613.3357,0.013950284,4,0,10,0.0041978303,0,37,0.00072983815,4,2030-01-01,2030,3.8918202981106265,7.494704490427163,-0.34207784026142124,7.152626650165742
Oise,1707.3472,0.013826634,6,0,11,0.003643726,0,42,0.0007068912,6,2030-01-01,2030,3.8918202981106265,8.276586883667,-0.3798356747337997,7.8967512089332
Orne,1616.3772,0.010313046,1,0,11,0.00179051,0,45,0.00054437533,1,2030-01-01,2030,3.8918202981106265,7.894037952936769,-0.08870835969571585,7.805329593241053
Pas_de_Calais,1603.5137,0.008673834,2,0,11,0.0025452243,0,40,0.00045458367,2,2030-01-01,2030,3.8918202981106265,7.92833984229596,-0.22218007595160816,7.706159766344352
Puy_de_Dome,1520.0992,0.009310822,3,0,17,0.0019818884,0,40,0.0005218661,3,2030-01-01,2030,3.8918202981106265,5.796543275733517,-0.12370913237581573,5.672834143357701
Pyrenees_Atlantiques,1744.4067,0.014746292,9,0,10,0.0023262086,0,48,0.00074014365,9,2030-01-01,2030,3.8918202981106265,5.226819382851814,-0.11907880217566832,5.107740580676146
Pyrenees_Orientales,1889.074,0.005858664,8,0,3,0.0018589557,0,50,0.000272353,8,2030-01-01,2030,3.8918202981106265,2.6263293516933266,-0.05233788415379879,2.573991467539528
Rhone,1786.8312,0.011228992,10,0,8,0.002604407,0,38,0.0005634948,10,2030-01-01,2030,3.8918202981106265,5.9470977315409,-0.22328497295295496,5.723812758587945
Saone_et_Loire,1756.2568,0.015314153,7,0,10,0.0028286974,0,40,0.0007756219,7,2030-01-01,2030,3.8918202981106265,6.141935101094273,-0.2505739888056018,5.891361112288671
Sarthe,1801.1498,0.012878903,12,0,9,0.0018185818,0,46,0.00064033235,12,2030-01-01,2030,3.8918202981106265,6.884042192880787,-0.2242425553994041,6.659799637481383
Savoie,910.5811,0.023759658,0,0,29,0.008882647,0,8,0.0018904954,0,2030-01-01,2030,3.8918202981106265,5.4121034176177,-0.011357068377126033,5.400746349240573
Seine_Maritime,1560.7333,0.007856148,1,0,7,0.0015844658,0,47,0.00040904435,1,2030-01-01,2030,3.8918202981106265,7.589937011440816,-0.05981988169906386,7.530117129741752
Seine_et_Marne,1776.4282,0.002788967,8,0,7,0.0005707157,0,41,0.0001390165,8,2030-01-01,2030,3.8918202981106265,7.625601003100227,-0.20420182980698073,7.4213991732932465
Somme,1563.6924,0.007692198,2,0,8,0.0017979916,0,44,0.00039948363,2,2030-01-01,2030,3.8918202981106265,8.544242923647742,-0.1705599367330509,8.373682986914691
Tarn,1788.5671,0.014354326,11,0,8,0.0031289812,0,50,0.0007085503,11,2030-01-01,2030,3.8918202981106265,5.593068552190533,-0.3455678802537361,5.2475006719367965
Tarn_et_Garonne,2018.1356,0.008347148,21,3,5,0.00085369655,0,47,0.00038479833,21,2030-01-01,2030,3.8918202981106265,3.9736384420887116,-0.04780277912840004,3.9258356629603117
Territoire_de_Belfort,1638.727,0.005409553,4,0,13,0.0013344752,0,36,0.00028640984,4,2030-01-01,2030,3.8918202981106265,6.3599790628769,-0.17106775876818486,6.188911304108715
Var,2035.4478,0.014603324,15,0,2,0.0045725177,0,57,0.0006419819,15,2030-01-01,2030,3.8918202981106265,4.031150677518571,-0.07832262887911277,3.9528280486394585
Vaucluse,2075.5151,0.00668453,22,2,7,0.0018220013,0,44,0.00030545326,22,2030-01-01,2030,3.8918202981106265,3.414388155160448,-0.28536593775255875,3.129022217407889
Vendee,1877.0798,0.006120791,12,1,8,0.00056269637,0,46,0.00029085574,12,2030-01-01,2030,3.8918202981106265,7.166309687918911,-0.239083840804255,6.927225847114657
Vienne,1921.742,0.009324959,19,1,7,0.0014532878,0,44,0.00044350803,19,2030-01-01,2030,3.8918202981106265,6.390209682250324,-0.26939456488899555,6.120815117361329
Vosges,1633.039,0.01428057,5,0,12,0.0033302424,0,35,0.0007546445,5,2030-01-01,2030,3.8918202981106265,6.156465407958597,-0.4128079252375679,5.743657482721029
Yonne,1776.9828,0.01621733,10,0,7,0.0022571248,0,42,0.0008108138,10,2030-01-01,2030,3.8918202981106265,6.495514852100898,-0.18278495825115154,6.312729893849747
Yvelines,1768.2458,0.0029420047,8,0,8,0.00083071354,0,44,0.00014707459,8,2030-01-01,2030,3.8918202981106265,7.748419371173087,-0.21699500969988678,7.5314243614732
Ain,1966.3099,0.0081158,17,2,1,0.0015458042,0,51,0.00038761742,17,2031-01-01,2031,3.912023005428146,6.448236465398054,-0.1445642796081476,6.303672185789907
Aisne,2041.9146,0.006403668,17,1,2,0.0014238638,0,50,0.00029800134,17,2031-01-01,2031,3.912023005428146,7.6435255462497915,-0.19295723995641287,7.450568306293379
Allier,2004.9707,0.008468965,17,4,2,0.001277584,0,51,0.0004035712,17,2031-01-01,2031,3.912023005428146,5.801516784935243,-0.038023639252289,5.763493145682954
Alpes_Maritimes,1446.9933,0.007947016,1,0,6,0.0019556326,0,36,0.00046063474,1,2031-01-01,2031,3.912023005428146,4.5620487447418885,-0.047486033718800585,4.514562711023088
Alpes_de_Haute_Provence,1468.971,0.0064789373,1,0,15,0.0013233318,0,30,0.0003907406,1,2031-01-01,2031,3.912023005428146,3.2739267366539604,0.05724578482139036,3.331172521475351
Ardeche,1741.5941,0.010690659,8,0,2,0.0014749626,0,52,0.00055434345,8,2031-01-01,2031,3.912023005428146,3.3305538691567818,0.1740675158189249,3.5046213849757066
Ardennes,1959.3838,0.004682275,16,1,2,0.0011421529,0,50,0.00022311261,16,2031-01-01,2031,3.912023005428146,7.199856980070155,-0.1524084695377254,7.04744851053243
Ariege,1394.2584,0.01857205,2,0,13,0.0045892154,0,42,0.0011134133,2,2031-01-01,2031,3.912023005428146,4.746728615054311,-0.21142227993007073,4.53530633512424
Aube,2118.6118,0.0039922534,17,5,2,0.0009520688,0,51,0.00018185635,17,2031-01-01,2031,3.912023005428146,7.247408834700921,-0.010503648541167279,7.2369051861597535
Aude,2182.1958,0.0075339973,19,1,0,0.0011049949,0,53,0.0003266338,19,2031-01-01,2031,3.912023005428146,4.931130110203422,-0.02382194798280791,4.907308162220614
Aveyron,1882.6848,0.015553625,12,0,2,0.0019749245,0,56,0.00076963875,12,2031-01-01,2031,3.912023005428146,4.901089361971526,0.06560500650988788,4.966694368481415
Bas_Rhin,1913.6085,0.006076431,14,1,2,0.0010267717,0,49,0.00029265636,14,2031-01-01,2031,3.912023005428146,6.309727672338886,-0.16507110761405847,6.144656564724828
Bouches_du_Rhone,2470.5767,0.003369586,31,11,0,7.00376e-05,0,42,0.00013591681,31,2031-01-01,2031,3.912023005428146,3.2193205915493603,0.08475705141559443,3.304077642964955
Calvados,1984.8921,0.004750263,15,2,0,0.0012275425,0,52,0.00021372996,15,2031-01-01,2031,3.912023005428146,7.528394624738702,-0.06585084606499556,7.462543778673707
Cantal,1592.2006,0.016160114,4,0,6,0.0021930803,0,53,0.0008956695,4,2031-01-01,2031,3.912023005428146,5.610250227016552,0.004484145107859599,5.614734372124412
Charente,2237.197,0.0064446037,20,6,0,0.0011079465,0,49,0.00027996287,20,2031-01-01,2031,3.912023005428146,5.6398068702762725,0.004311774238858468,5.644118644515131
Charente_Maritime,2252.2332,0.008918691,19,4,0,0.0016647124,0,40,0.00037293864,19,2031-01-01,2031,3.912023005428146,6.683605560994984,0.01934859187771971,6.702954152872704
Cher,2129.9731,0.009751856,17,7,1,0.0014003086,0,52,0.00044225145,17,2031-01-01,2031,3.912023005428146,6.588227886675551,0.15896014154148055,6.747188028217031
Correze,1845.3364,0.02020001,11,0,2,0.0029423742,0,55,0.0010061363,11,2031-01-01,2031,3.912023005428146,5.136206841426266,0.0449951845085769,5.181202025934843
Cote_d_Or,1977.1753,0.010812309,15,3,2,0.0021820858,0,51,0.00051632465,15,2031-01-01,2031,3.912023005428146,6.138184917349387,-0.19960497472401684,5.9385799426253705
Cotes_d_Armor,1986.0984,0.0148649225,10,0,0,0.0038237567,0,51,0.0006672792,10,2031-01-01,2031,3.912023005428146,7.239675783994927,0.006422230489391933,7.246098014484319
Creuse,1892.3746,0.012554559,12,1,3,0.0016005004,0,53,0.0006168132,12,2031-01-01,2031,3.912023005428146,5.776004742656382,-0.06098831411552129,5.715016428540861
Deux_Sevres,2207.544,0.008370685,19,5,0,0.0013518526,0,48,0.00036629627,19,2031-01-01,2031,3.912023005428146,6.382484364957889,0.039183599161214305,6.421667964119103
Dordogne,2258.4636,0.012045898,20,7,0,0.002151788,0,47,0.00052252994,20,2031-01-01,2031,3.912023005428146,4.94114636377277,-0.04798118330954474,4.8931651804632255
Doubs,1782.0248,0.010627789,9,0,4,0.002166391,0,48,0.00054147,9,2031-01-01,2031,3.912023005428146,5.726314151109096,0.05528368463748243,5.781597835746578
Drome,1902.5076,0.0118494,12,0,0,0.0015582956,0,53,0.00058372394,12,2031-01-01,2031,3.912023005428146,5.096269929012629,0.04274007476536457,5.139010003777994
Essonne,2194.5327,0.0017422258,17,5,1,0.0003343262,0,51,7.687844e-05,17,2031-01-01,2031,3.912023005428146,7.8171508259480795,-0.06883635433598385,7.748314471612096
Eure,2065.7402,0.0076355995,15,2,2,0.0016154029,0,50,0.00034856983,15,2031-01-01,2031,3.912023005428146,8.263355752862454,-0.19118459756767064,8.072171155294784
Eure_et_Loir,2085.7979,0.009658415,14,2,1,0.0018275138,0,50,0.0004393363,14,2031-01-01,2031,3.912023005428146,8.283754178124871,0.06609942342830777,8.349853601553178
Finistere,1970.6975,0.0057671573,9,0,0,0.0017919928,0,51,0.00025542855,9,2031-01-01,2031,3.912023005428146,7.268197348081182,-0.1380246316138256,7.1301727164673565
Gard,2205.1687,0.0050532967,19,5,0,0.0004383225,0,57,0.00022386399,19,2031-01-01,2031,3.912023005428146,3.580702570895857,-0.1787518477820237,3.401950723113833
Gers,2313.868,0.009068483,25,9,0,0.0018917489,0,52,0.0003838916,25,2031-01-01,2031,3.912023005428146,5.139417502069366,0.010506105779053348,5.14992360784842
Gironde,2319.5344,0.009692886,24,7,0,0.003231074,0,41,0.00039757692,24,2031-01-01,2031,3.912023005428146,5.181449465002146,-0.03847139431405862,5.142978070688088
Haut_Rhin,1802.1875,0.0040132334,9,0,3,0.00074800645,0,49,0.00020246778,9,2031-01-01,2031,3.912023005428146,6.403032344435029,0.0028017739261874982,6.405834118361217
Haute_Garonne,2187.6807,0.0075584953,19,6,0,0.00091186893,0,53,0.0003342378,19,2031-01-01,2031,3.912023005428146,5.130789384124515,-0.018950453904763354,5.111838930219752
Haute_Loire,1570.9248,0.008364433,5,0,6,0.0009757147,0,49,0.0004658153,5,2031-01-01,2031,3.912023005428146,5.037712741756826,0.14515738425501185,5.182870126011838
Haute_Marne,1976.7773,0.008155795,15,2,2,0.0018681225,0,50,0.00038911618,15,2031-01-01,2031,3.912023005428146,5.980728594376428,-0.17634138073444566,5.8043872136419825
Haute_Saone,2008.1404,0.0058001135,16,2,2,0.0012688516,0,51,0.00027363413,16,2031-01-01,2031,3.912023005428146,6.354198844625138,-0.1742375376350279,6.17996130699011
Haute_Savoie,1439.5101,0.0059983674,1,0,11,0.0011200206,0,36,0.00035399647,1,2031-01-01,2031,3.912023005428146,6.163631616554648,-0.017293356308932886,6.146338260245715
Haute_Vienne,2008.46,0.012932352,17,1,0,0.0019520666,0,52,0.0006080997,17,2031-01-01,2031,3.912023005428146,5.263995644257191,0.1327825835297275,5.3967782277869185
Hautes_Alpes,835.7016,0.010069848,0,0,24,0.0021108172,0,6,0.0009051865,0,2031-01-01,2031,3.912023005428146,3.7372649628684047,-0.09532388742210492,3.6419410754463
Hautes_pyrenees,1559.7887,0.019542426,2,0,3,0.0038342495,0,51,0.0010777224,2,2031-01-01,2031,3.912023005428146,5.621186237883617,-0.09180005614677963,5.529386181736837
Herault,2192.4746,0.0076464484,21,1,0,0.0009695568,0,57,0.00033552494,21,2031-01-01,2031,3.912023005428146,3.0309258956392937,-0.2123688967171336,2.81855699892216
Ille_et_Vilaine,2169.1082,0.006886193,17,6,1,0.0016614825,0,51,0.00030301986,17,2031-01-01,2031,3.912023005428146,7.29471108727516,-0.12983873134177135,7.1648723559333884
Indre,2175.2441,0.009988832,19,7,0,0.001363123,0,51,0.00044646376,19,2031-01-01,2031,3.912023005428146,6.701273268048464,0.22813550667368906,6.929408774722153
Indre_et_Loire,2214.799,0.0046868585,18,4,1,0.00089195924,0,50,0.00020561238,18,2031-01-01,2031,3.912023005428146,6.767394675674698,0.012354311788823688,6.779748987463521
Isere,1602.6898,0.013636657,6,0,6,0.0021597806,0,40,0.0007554555,6,2031-01-01,2031,3.912023005428146,5.720026357735272,-0.13579484594918667,5.5842315117860855
Jura,1929.1143,0.013020579,15,1,2,0.0025790788,0,53,0.00063152,15,2031-01-01,2031,3.912023005428146,6.116278779363512,-0.22745962020709112,5.88881915915642
Landes,2336.2202,0.011718276,25,10,0,0.0038752505,0,43,0.0004820002,25,2031-01-01,2031,3.912023005428146,5.326784026954061,0.028816038391116194,5.355600065345177
Loir_et_Cher,2189.849,0.0044279993,17,5,1,0.00074848137,0,51,0.0001953895,17,2031-01-01,2031,3.912023005428146,7.394437645735486,0.04762034647117959,7.442057992206666
Loire,1775.1294,0.003560916,10,1,3,0.00044924693,0,51,0.00018149194,10,2031-01-01,2031,3.912023005428146,5.370227775162814,-0.07961665039529156,5.290611124767522
Loire_Atlantique,2228.6013,0.006073623,22,7,0,0.0011986477,0,48,0.00026122367,22,2031-01-01,2031,3.912023005428146,6.350146674719793,0.016624860863704807,6.366771535583498
Loiret,2177.8352,0.008069286,17,4,1,0.0013599719,0,51,0.00035823052,17,2031-01-01,2031,3.912023005428146,7.183234092372196,-0.0071087091322933164,7.176125383239903
Lot,2115.2046,0.00756658,20,5,0,0.0010823982,0,50,0.00034479232,20,2031-01-01,2031,3.912023005428146,4.780836921166963,0.03681756048711735,4.81765448165408
Lot_et_Garonne,2365.0918,0.0042797485,26,11,0,0.0010692365,0,46,0.00017880734,26,2031-01-01,2031,3.912023005428146,5.8425289859576095,0.03987436562190869,5.882403351579518
Lozere,1599.2513,0.009188139,3,0,6,0.0013022749,0,52,0.0005064326,3,2031-01-01,2031,3.912023005428146,4.01458676099946,0.13270597068312617,4.147292731682587
Maine_et_Loire,2247.2603,0.009890519,22,6,1,0.0020068784,0,51,0.000428876,22,2031-01-01,2031,3.912023005428146,6.680896390957548,-0.0551480844327224,6.625748306524826
Manche,1997.6869,0.007333304,14,1,0,0.0025399614,0,52,0.00032815483,14,2031-01-01,2031,3.912023005428146,6.470868988663031,-0.17422917438799904,6.296639814275032
Marne,2089.942,0.009979394,17,1,2,0.0023000878,0,52,0.0004572201,17,2031-01-01,2031,3.912023005428146,7.690545215130138,0.05514648883767524,7.745691703967813
Mayenne,2136.7776,0.0045425235,16,3,1,0.0011407871,0,50,0.00020230011,16,2031-01-01,2031,3.912023005428146,6.955431450427742,-0.03598681644498766,6.919444633982755
Meurthe_et_Moselle,1959.3126,0.007690936,15,2,3,0.001668542,0,48,0.00036747672,15,2031-01-01,2031,3.912023005428146,6.400847219832072,-0.24711972300145338,6.153727496830619
Meuse,1962.9897,0.01031141,17,2,2,0.0023363663,0,50,0.000490537,17,2031-01-01,2031,3.912023005428146,6.580465646528049,-0.1758482911260464,6.404617355402003
Morbihan,2092.811,0.00469465,13,3,0,0.0013083203,0,48,0.00020397469,13,2031-01-01,2031,3.912023005428146,7.465808606788351,0.007186279770818079,7.472994886559169
Moselle,1950.9648,0.007827755,17,1,4,0.001740369,0,47,0.00037409583,17,2031-01-01,2031,3.912023005428146,6.373016162716593,-0.21222955803518115,6.1607866046814115
Nievre,2032.178,0.007903154,17,5,2,0.0012531166,0,51,0.0003708454,17,2031-01-01,2031,3.912023005428146,6.344630259818168,-0.07998705333390663,6.264643206484262
Nord,1994.6545,0.008840818,16,2,1,0.0017145475,0,45,0.00041449262,16,2031-01-01,2031,3.912023005428146,8.155968206194158,-0.028124908693194776,8.127843297500963
Oise,2106.3794,0.009774221,17,2,1,0.0022919048,0,50,0.00044357067,17,2031-01-01,2031,3.912023005428146,8.09366995758571,0.019952693037884717,8.113622650623595
Orne,1998.4286,0.00921409,13,0,2,0.002144695,0,51,0.0004287243,13,2031-01-01,2031,3.912023005428146,7.448698699711531,-0.08206125089345717,7.366637448818073
Pas_de_Calais,1998.1104,0.006263522,16,3,1,0.0013478711,0,48,0.0002926607,16,2031-01-01,2031,3.912023005428146,8.297354884388856,-0.17494940117022917,8.122405483218627
Puy_de_Dome,1732.0059,0.007940812,7,0,4,0.0010615466,0,51,0.00041413307,7,2031-01-01,2031,3.912023005428146,5.815212012876885,0.10933912351704042,5.924551136393926
Pyrenees_Atlantiques,1977.8591,0.010703928,12,0,0,0.0021167619,0,48,0.0005048885,12,2031-01-01,2031,3.912023005428146,5.585757290885449,-0.059747542536358854,5.52600974834909
Pyrenees_Orientales,2014.1436,0.005119753,14,0,0,0.0015890212,0,52,0.00022928673,14,2031-01-01,2031,3.912023005428146,2.972128093294228,-0.17429387831815155,2.7978342149760764
Rhone,2043.449,0.0066635283,17,5,1,0.0013043559,0,50,0.00031035117,17,2031-01-01,2031,3.912023005428146,5.903728456661435,-0.10324300408601349,5.800485452575422
Saone_et_Loire,2023.1394,0.009995409,17,5,1,0.0017712472,0,50,0.000471166,17,2031-01-01,2031,3.912023005428146,6.586738255163412,-0.012949568674880367,6.573788686488531
Sarthe,2163.6233,0.009168113,15,2,1,0.0018948943,0,51,0.00040639142,15,2031-01-01,2031,3.912023005428146,6.692606183581211,-0.05639108062791897,6.636215102953292
Savoie,1044.7937,0.019332342,0,0,19,0.0036867906,0,19,0.0014429169,0,2031-01-01,2031,3.912023005428146,6.205146480796859,-0.023749681239425197,6.181396799557434
Seine_Maritime,1952.9907,0.007358746,13,0,0,0.0019422922,0,53,0.00033872222,13,2031-01-01,2031,3.912023005428146,7.848487509755581,-0.11093291337617907,7.737554596379402
Seine_et_Marne,2144.623,0.0018612419,16,4,1,0.0003984307,0,51,8.366052e-05,16,2031-01-01,2031,3.912023005428146,7.556304058618464,-0.09355997566078919,7.462744082957674
Somme,1952.6322,0.006271395,15,0,0,0.0016920351,0,53,0.00028938102,15,2031-01-01,2031,3.912023005428146,8.24777655204946,-0.18622845617166955,8.061548095877791
Tarn,2000.5519,0.00862021,16,1,0,0.0010949429,0,56,0.0004026496,16,2031-01-01,2031,3.912023005428146,5.098300136332112,0.0148328827867309,5.113133019118843
Tarn_et_Garonne,2273.1768,0.005147189,23,11,0,0.0008928483,0,48,0.00022320006,23,2031-01-01,2031,3.912023005428146,4.532961616441519,0.09488136748206204,4.627842983923581
Territoire_de_Belfort,1845.3883,0.0039463593,11,0,3,0.0007444547,0,49,0.00019594216,11,2031-01-01,2031,3.912023005428146,6.367879952777948,-0.002487951298834724,6.365392001479114
Var,2126.1663,0.00945223,14,0,0,0.0007676454,0,53,0.00040801094,14,2031-01-01,2031,3.912023005428146,3.635982071694652,0.03986636846893184,3.6758484401635836
Vaucluse,2274.9546,0.0037332792,22,11,0,0.0003354843,0,54,0.00016263466,22,2031-01-01,2031,3.912023005428146,3.3945397756879196,-0.004445862828853007,3.390093912859067
Vendee,2197.277,0.004727932,18,6,0,0.00076647743,0,46,0.00020454523,18,2031-01-01,2031,3.912023005428146,6.0224574852047095,0.10423291590926574,6.126690401113975
Vienne,2201.051,0.008008845,19,8,0,0.0012136182,0,49,0.0003533788,19,2031-01-01,2031,3.912023005428146,6.349559842575173,0.058589321193861815,6.4081491637690355
Vosges,1873.0992,0.009775139,13,0,3,0.0018063416,0,48,0.00047860038,13,2031-01-01,2031,3.912023005428146,5.930508242902432,-0.11082066400237951,5.819687578900052
Yonne,2115.631,0.011011317,17,6,2,0.0019293212,0,51,0.00050138205,17,2031-01-01,2031,3.912023005428146,6.440424101356116,0.055976389229326684,6.496400490585442
Yvelines,2157.0056,0.0022269387,16,3,1,0.00040287158,0,51,9.8977e-05,16,2031-01-01,2031,3.912023005428146,7.6782122658543095,-0.09792907558905119,7.580283190265258
